-6.844083718018292850e-02,-1.550760008893393493e+00
3.656497355344277139e-02,-1.867296405304288420e+00
2.732314107027217220e-01,-1.507496235425321407e+00
1.216103213420023366e-01,-1.398006028298887315e+00
2.861577849818154329e-01,-1.743274235129621097e+00
-2.643205470503889321e-01,-1.516138316048967427e+00
1.159902672652245448e-01,-1.418716787324397988e+00
-1.649006614122535130e-01,-1.487414641434984697e+00
-1.932714245225984340e-01,-1.312497968483299138e+00
5.655889499961615219e-02,-1.003884472922649707e+00
-2.837118690537944743e-01,-1.379390841486213937e+00
-1.641907246903970552e-01,-1.452507594142345537e+00
-1.751289972563973077e-02,-1.611179456543404331e+00
5.280250249039011856e-03,-1.471096362927243328e+00
-3.810604359591251433e-01,-1.612570565615312201e+00
6.446770140590371567e-02,-1.569784907668823948e+00
-9.407059387778422821e-03,-1.511232252997821268e+00
-3.064198811492307994e-01,-1.603414310083728367e+00
-3.749577063669393140e-04,-1.428434149257359786e+00
-1.778702778958317632e-01,-1.592573469332301261e+00
-1.936018230187131622e-02,-1.775360639627755033e+00
-3.574699105632488105e-02,-1.376968382601749141e+00
1.202283064578536509e-01,-1.357689414345040424e+00
7.211714289230765351e-02,-1.730409951600160090e+00
3.156601042051095374e-01,-1.272813035331954667e+00
-6.111646062511640054e-03,-1.882058935802832345e+00
2.389574652783167941e-01,-1.593237944594376732e+00
-1.399873294889414366e-02,-1.399003204861109850e+00
-1.338567482681063403e-01,-1.227162081842432695e+00
-2.359801793405311710e-01,-1.479119098252612119e+00
-1.095572884674957670e-01,-1.399392553220560220e+00
-5.398172339749528481e-01,-1.278082320151582740e+00
7.889262011604981917e-02,-1.335484005501905935e+00
-2.793347768118117358e-01,-1.606126739236218626e+00
8.698037782114614869e-03,-1.351444858729115683e+00
7.701180283982214658e-03,-1.709736859172570567e+00
3.234047702125311119e-01,-1.307331915187781135e+00
9.014352607321846067e-02,-1.486869876945608349e+00
-2.677735866867395065e-01,-1.294782896527848726e+00
-1.770958076677320303e-03,-1.615600415009333490e+00
-4.641740078563642569e-01,-1.378565259925987885e+00
-4.084229092315347920e-01,-1.520935312743744383e+00
-1.087314693857035774e-01,-1.366235288385902580e+00
-3.832316463440540444e-01,-1.633361468998574484e+00
-2.829615216268261957e-01,-1.424764957507529406e+00
3.561907229919207551e-02,-1.571599173232219870e+00
-1.080922450308212379e-02,-1.743637214716366568e+00
-3.565076440667879210e-01,-1.628547409495030740e+00
-6.859779922903952443e-02,-1.376281048150221009e+00
4.023161183786547190e-02,-1.507507877552418440e+00
1.729570275612497543e-01,-1.703877908893730808e+00
1.800674075791026119e-01,-1.164464721000620706e+00
1.904207888349287725e-01,-1.245201341564181163e+00
-3.504788791794691827e-01,-1.161133094494371187e+00
-2.278350283973770984e-01,-1.284028177687750016e+00
-1.404500696346608346e-01,-1.531361260671342261e+00
1.327612250865585208e-01,-1.439472135137248365e+00
-1.854634370398004772e-01,-1.405791162246098125e+00
5.930559987447237003e-02,-1.475645022376927518e+00
-4.211425642506235190e-01,-1.189532551616208966e+00
-1.609560104643941447e-01,-1.479153355704554418e+00
7.747850329075656184e-03,-1.365566796569856800e+00
-2.042077674695406131e-01,-1.558798053273144246e+00
2.374403283276191878e-01,-1.487818021617099085e+00
-3.637523467313932835e-01,-1.415173851972237662e+00
-1.514751137427556293e-01,-1.255722954859127771e+00
-2.178942672363549937e-01,-1.394417019319065254e+00
-1.984625020749935520e-01,-1.439944088798844612e+00
-5.408852548296442242e-01,-1.429695480719002321e+00
2.789042067943986458e-02,-1.595488284723368455e+00
-5.971897021898681102e-01,-1.462192231716577862e+00
-4.450721152336685194e-01,-1.330006858029183281e+00
-1.187903466975162581e-01,-1.441556393247467760e+00
-1.983680492067326495e-01,-1.596546929395492809e+00
-4.377647479161826949e-01,-1.480517217250459705e+00
-2.004726775175137421e-01,-1.751816568752947445e+00
-2.069583430152731607e-01,-1.676256039672450182e+00
-7.090756202355497084e-03,-1.901774368193910769e+00
-3.744499058357735333e-01,-1.151506739012632563e+00
-1.724270397347096861e-01,-1.274444209651574234e+00
-5.192794717151638650e-01,-1.526002214768510168e+00
-4.494938681318122464e-01,-1.300954504094777420e+00
-6.121663643403305044e-02,-1.412157480358028794e+00
-3.619531123025974129e-01,-1.135217085921640834e+00
-2.552790067415854902e-01,-1.325072989380240873e+00
-6.220656740231046422e-01,-1.322738581272496328e+00
-1.069075784467574675e-01,-1.441108321397212233e+00
-5.921100785680409873e-01,-1.354400896450376202e+00
-7.528070259464120229e-02,-1.415591359826722684e+00
-1.087473986671536053e-01,-1.433090016857091031e+00
-3.385978365148833991e-02,-1.520763557316233694e+00
-2.161642615946210988e-01,-1.398804598411107714e+00
-1.836254391507222139e-01,-1.641363880577558554e+00
-4.475259231381534253e-04,-1.479053055941186523e+00
7.265564530855556091e-03,-1.644763085533451630e+00
-4.580541641554118915e-01,-1.482893389247150973e+00
-2.324636143836516233e-01,-1.453982985283040152e+00
-1.851274726990079500e-01,-1.559641102537193680e+00
-2.261384657047976199e-01,-1.686114755564129153e+00
-3.943297219015353683e-01,-1.466334711988508177e+00
-6.140911831322959369e-01,-1.505538845979379481e+00
9.536082625519481937e-02,-1.442928704920335869e+00
-5.778070306601423844e-01,-1.444564723068934686e+00
-1.756323097374013487e-01,-1.728712869249368733e+00
-3.820472394063353372e-01,-1.081335697831315334e+00
-3.250062745456783198e-01,-1.269091446387192512e+00
1.921941792441670405e-01,-1.355537209558687728e+00
-4.517461731076601317e-01,-1.530246522410790178e+00
9.160490787911840238e-02,-1.447438568431100858e+00
-1.144169225291859771e-01,-1.217924454321552608e+00
5.529970525842564655e-02,-1.462898164944069768e+00
-1.592174296322306781e-01,-1.355098507515912543e+00
-4.949471270875890894e-01,-1.595387579439066617e+00
-1.598145197790993843e-01,-1.267570170223869530e+00
-3.061073910110583829e-01,-1.523986182773118481e+00
-5.096526817051071356e-01,-1.557508248553554298e+00
-4.621060619963230365e-01,-1.594572276269070166e+00
6.445182360279921863e-02,-1.337628360185794119e+00
-1.702232628905844258e-01,-1.279314803481011342e+00
-2.524367853572695441e-01,-1.483168976557485363e+00
-2.446299873440994643e-01,-1.777438240344052067e+00
-2.020950437774256536e-01,-1.476359944513594424e+00
-2.546361279250738407e-01,-1.798627053082817451e+00
-7.587473370087205460e-02,-1.468036061920794388e+00
-6.555856127117660748e-01,-1.427940788101451419e+00
-4.232040891025993234e-01,-9.471238115362878851e-01
-2.757204985861274604e-01,-1.162328284812070400e+00
-5.687362016283360466e-01,-1.635892387752414301e+00
-4.852807415743922159e-01,-1.390835642598657440e+00
-5.583321071083994225e-01,-1.403742817976977975e+00
-4.556634221078798008e-01,-1.694135003698906905e+00
-2.665728941352478176e-01,-1.741941109470009241e+00
-1.667711321083195086e-01,-1.151730700870679414e+00
-4.867180151441058422e-01,-1.689888278763783891e+00
-3.672923919846869945e-01,-1.438384419608302878e+00
-8.283306607423364110e-01,-1.363084356511121698e+00
-7.022886431433548182e-01,-1.217560616712731747e+00
-5.669408396420734242e-01,-1.318851114751203202e+00
-5.795377075927665711e-02,-1.302935688341940512e+00
-1.745612421733241382e-01,-1.705226167455719422e+00
-5.469174381191036494e-01,-1.551398395713705858e+00
